objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,class
1237660024496062480,18.13353,16.91681,16.41723,16.21901,16.10881,STAR
1237666407361019980,23.84118,22.06137,20.19485,18.9716,18.19613,STAR
1237666407361019992,17.65676,16.54839,16.2126,16.06478,16.02274,STAR
1237660024495800600,19.62401,18.15493,17.5829,17.32994,17.18921,STAR
1237660024495931576,24.11927,22.7268,20.25861,18.83194,18.04632,STAR
1237660025032671532,21.82013,20.21708,19.42741,19.09632,18.83603,STAR
1237656906347249811,19.73154,18.80149,18.46654,18.33856,18.24849,STAR
1237666407360954775,25.04115,22.03498,20.36379,18.78187,17.91319,STAR
1237659897248743743,20.37757,19.87075,19.97077,20.16348,20.36792,STAR
1237656530531713077,25.4558,22.00622,20.64839,19.33093,18.71441,STAR
1237648704067666171,18.6271,18.43502,18.34166,17.75866,17.25111,STAR
1237655549669408793,18.50483,17.25264,17.09967,17.04729,17.0279,STAR
1237648673996210408,17.15533,15.93695,15.73742,15.71929,15.73813,STAR
1237648704604537106,16.88793,15.46924,14.95367,14.77969,14.69635,STAR
1237648702993924421,21.11004,19.94483,19.51866,19.30969,19.32037,STAR
1237648672922534038,19.14551,17.94895,17.85661,17.85323,17.88321,STAR
1237648702993925029,20.68945,20.26512,20.18736,19.58839,19.04514,STAR
1237648672922599495,19.22729,18.10856,17.62888,17.42704,17.30622,STAR
1237648703530861086,19.80438,18.49509,18.42481,18.45346,18.49846,STAR
1237648702993990064,19.81113,18.30411,17.64149,17.39266,17.1852,STAR
1237655549669278648,20.7488,20.4599,20.77271,21.05984,21.64929,STAR
1237655550206148870,23.74381,25.02868,22.85969,20.29275,18.86953,STAR
1237655550206214495,19.28433,18.24838,17.74439,17.55772,17.44205,STAR
1237655549132472760,20.21978,18.11378,17.24171,16.90678,16.65416,STAR
1237648702993793243,18.16799,17.9779,18.23859,18.47533,18.73954,STAR
1237648704604407933,23.92346,25.78805,23.87315,21.00823,19.49911,STAR
1237648673459143423,21.72726,19.01924,17.55973,16.5055,15.94396,STAR
1237648704067469346,17.87212,17.87043,17.95331,18.02428,18.09929,STAR
1237648704067404133,18.93082,17.63133,17.44661,17.50608,17.53849,STAR
1237655550206083379,27.28636,28.44219,15.87725,14.63218,25.38025,STAR
1237648673459274721,24.777,21.65636,20.32165,19.08885,18.54799,STAR
1237648702993662261,19.26568,18.11109,17.9111,17.87337,17.85312,STAR
1237648703530467563,24.50573,22.3589,21.02172,19.94347,19.35251,STAR
1237648703530598565,18.01439,17.01884,16.68544,16.55274,16.50122,STAR
1237648672922206528,21.95968,19.07401,17.67185,16.98714,16.611,STAR
1237648703530533983,23.74623,22.96532,20.98298,18.63463,17.19235,STAR
1237648703530598987,19.71091,19.53634,19.82937,20.02964,20.1309,STAR
1237648673459011897,22.3261,20.56005,19.456,19.17097,18.84837,STAR
1237648704067403833,17.6488,16.34706,16.17392,16.18431,16.22987,STAR
1237648673995817081,17.54009,17.37406,17.68549,17.97549,18.25905,STAR
1237648704067274007,25.33439,22.41766,20.7688,19.51658,18.72095,STAR
1237648704067207370,19.25239,18.09299,17.59472,17.39699,17.31602,STAR
1237648675069820995,18.70322,17.30088,16.70496,16.46745,16.38712,STAR
1237648675069755657,21.2498,19.19054,18.37486,18.04099,17.83745,STAR
1237659896709710243,21.46986,18.89165,17.51587,16.90566,16.52003,STAR
1237659896173101078,20.18506,18.44743,17.85594,17.63708,17.32212,STAR
1237659896173035738,20.42608,18.19568,17.29943,16.95362,16.62554,STAR
1237656529456070679,17.93682,16.19304,15.52462,15.2968,15.1894,STAR
1237659896173166680,24.63468,19.12225,17.68085,17.16455,17.03903,STAR
1237656529456201806,18.18092,16.97516,16.50514,16.32502,16.21494,STAR
1237656529456005439,19.68429,17.34541,16.44667,16.13016,15.93196,STAR
1237659896173101322,16.51418,15.28693,15.30492,15.37051,15.46247,STAR
1237656529456005296,24.21694,21.12032,19.65597,18.94362,18.32709,STAR
1237659896709972395,21.79896,19.35073,18.00312,17.2796,16.83743,STAR
1237656529456202001,18.99542,19.22321,19.34931,19.15008,19.03445,STAR
1237659896710038796,23.73649,25.00865,23.05812,20.81514,19.11988,STAR
1237659896710037768,19.53364,18.34983,17.94131,17.77339,17.72159,STAR
1237651298724020323,18.81611,17.60728,17.17464,17.0194,16.97603,STAR
1237656529992876068,20.04609,18.58587,18.19263,17.99907,17.93468,STAR
1237656529993072899,19.58462,18.52085,18.43401,18.42918,18.45913,STAR
1237659897246712186,20.50461,19.953,19.8382,19.73698,19.94327,STAR
1237656529993204011,19.93354,18.84343,18.66863,18.63215,18.74173,STAR
1237659897246973964,18.92135,17.76825,17.74833,17.79296,17.84023,STAR
1237651299260826003,19.79223,18.62122,18.22728,18.05847,18.02607,STAR
1237656530529812893,19.4112,18.37231,17.97602,17.88158,17.81196,STAR
1237659897783713848,17.04037,15.83786,15.74606,15.7274,15.73842,STAR
1237656530530074961,19.78001,20.10896,20.51036,20.93996,21.6927,STAR
1237659897783779895,20.80452,20.47749,20.70575,20.98118,20.66116,STAR
1237656530529943771,19.14118,18.68714,18.81312,18.87394,19.11723,STAR
1237659897246908549,18.60505,17.37535,17.05077,16.93251,16.89109,STAR
1237656530529943780,20.30168,19.81247,20.07105,20.13037,20.4788,STAR
1237656568119689576,19.31427,18.20885,18.14881,18.36676,18.27321,STAR
1237663542609117540,20.3599,19.07688,18.75423,18.66419,18.70293,STAR
1237663542609117340,18.37143,17.39637,17.02936,16.86739,16.82667,STAR
1237663542608986455,19.2949,17.93347,17.93272,17.96279,17.96815,STAR
1237663542608986317,20.0347,18.92638,18.83227,18.86156,18.83447,STAR
1237656567045882011,20.75856,19.8394,19.47494,19.35202,19.25359,STAR
1237656567045752033,25.46677,23.82061,22.93038,20.67449,19.48207,STAR
1237657189818171667,20.16272,19.87998,20.11444,20.32775,20.60259,STAR
1237656567582622022,21.04919,19.61595,19.03812,18.7781,18.63429,STAR
1237663542608855106,23.50363,21.87333,20.31953,18.94082,18.15292,STAR
1237656567582687695,25.44583,22.42736,20.78596,18.76502,17.65319,STAR
1237663542608986143,17.72177,16.38404,16.46307,16.54927,16.5926,STAR
1237656567582622219,21.10228,20.48544,20.02159,19.0023,18.27806,STAR
1237663542608855256,16.82967,15.60758,15.55274,15.54432,15.54556,STAR
1237663542608921307,24.45485,21.80817,20.20724,18.98812,18.33271,STAR
1237656567582621797,18.64244,18.16914,18.22415,18.36021,18.58555,STAR
1237663542608724256,20.21141,20.20631,20.47705,20.69932,21.19236,STAR
1237656567045685678,20.75823,19.75562,19.29338,19.14594,19.03234,STAR
1237663479257956885,22.00408,20.1688,19.44447,19.16234,19.0067,STAR
1237678595930652876,19.97631,17.39909,16.10823,15.54226,15.17883,STAR
1237663479794893033,20.80441,18.13502,16.90833,16.45,16.20564,STAR
1237663479794958543,20.55517,19.28734,18.72087,18.49697,18.33673,STAR
1237663479794893236,25.35312,22.26055,20.58413,18.64189,17.47846,STAR
1237663479258087881,20.54852,19.40007,18.83684,18.57981,18.48133,STAR
1237663479795155373,23.39777,20.67245,19.21503,18.09312,17.47231,STAR
1237663479258219098,22.06837,20.64249,19.67521,19.29562,19.11795,STAR
1237663479258416535,25.46953,25.12881,22.22132,20.54724,19.65538,STAR
1237663543683842349,20.41591,20.09259,20.28973,20.64045,20.34628,STAR
1237663479795286100,18.0433,16.86376,16.65164,16.62619,16.63687,STAR
1237663479258415692,23.74808,21.87556,20.30788,18.87652,18.14865,STAR
1237663479258416425,24.80869,24.28958,22.21515,20.14523,18.95286,STAR
1237663543683973195,18.79279,16.3503,15.30413,15.27202,14.75502,STAR
1237678617405751778,24.54386,21.27159,19.85097,18.37925,17.54851,STAR
1237663544220713826,23.68507,22.0097,20.58031,19.00496,18.12297,STAR
1237678617405686163,23.23999,20.58113,19.46832,18.99679,18.79832,STAR
1237678595930849471,21.31166,19.11671,18.29573,18.01005,17.86235,STAR
1237663544220713078,20.39204,20.23554,20.28655,20.45586,20.73281,STAR
1237663543684038930,20.46619,17.98115,16.92977,16.55083,16.35028,STAR
1237663542612394416,23.10091,21.36828,19.91792,18.67386,18.01129,STAR
1237663478723707193,20.99465,20.02693,19.66141,19.52509,19.38482,STAR
1237656567586095397,20.21222,19.1095,19.03131,19.05995,19.18779,STAR
1237663542612197888,24.63489,21.94707,20.38283,19.30033,18.75422,STAR
1237663542612263032,21.04943,19.96828,19.03281,17.76975,16.95842,STAR
1237660024493703396,21.39023,19.34715,18.35792,17.98793,17.74563,STAR
1237656906345022076,26.04947,22.40681,20.69448,18.95603,18.03041,STAR
1237656906344890482,20.35416,19.82848,24.80307,20.34659,19.929,STAR
1237656567585636681,22.93433,21.24226,19.67488,18.39407,17.71261,STAR
1237663479261430031,24.9673,21.71604,20.48382,19.91813,19.68081,STAR
1237663479798366272,24.11862,21.10445,19.50909,18.1448,17.44331,STAR
1237663479261495657,23.7507,21.46172,19.94611,18.86746,18.31583,STAR
1237678617408962760,25.12514,21.66603,20.27203,18.89696,18.17195,STAR
1237678617408963520,23.74331,22.0828,20.56103,19.13728,18.35505,STAR
1237663544223924414,21.00618,18.94365,18.25892,17.96666,17.87922,STAR
1237663543687184905,24.10223,21.54139,20.43142,19.97939,19.72606,STAR
1237656529994842261,17.11925,16.23494,15.99242,15.89162,15.8495,STAR
1237648673996865908,18.42507,16.71873,16.02575,15.96535,15.67761,STAR
1237648704605258557,22.54534,19.44467,18.00105,17.13487,16.63652,STAR
1237648672922927341,24.30224,21.68535,20.19172,18.92701,18.21743,STAR
1237648672922992757,18.64252,17.46848,17.34717,17.33329,17.36111,STAR
1237648704605061354,22.26771,19.77671,18.64913,18.16281,17.90813,STAR
1237648704068191311,21.97154,25.34989,25.9376,24.39454,23.04681,STAR
1237655550206804636,19.07499,17.98957,17.8156,17.85428,17.89749,STAR
1237648703531124789,24.10733,25.54119,24.14679,20.5405,18.59622,STAR
1237648703531057368,18.7627,17.79396,17.48464,17.22489,16.90054,STAR
1237648703531057620,19.20693,17.74709,16.95648,16.59489,16.38107,STAR
1237655550206542156,18.19463,18.46798,18.84006,19.19331,19.50202,STAR
1237655549669671348,21.90762,19.18433,17.67581,16.84656,16.31274,STAR
1237648704604930112,17.73269,16.47768,15.99277,15.81986,15.73589,STAR
1237648704604864758,18.28059,17.15464,16.72188,16.56321,16.49129,STAR
1237655549669671166,25.07793,22.58599,21.38857,19.79195,18.93702,STAR
1237648704604865139,19.86599,18.78041,18.36914,18.23196,18.17995,STAR
1237648702994055779,20.04498,18.94484,18.82538,18.77037,18.77965,STAR
1237648703530860916,24.61992,22.19628,20.5675,19.76627,19.24697,STAR
1237655549669605639,16.95177,17.00049,17.3591,17.64877,17.96243,STAR
1237648673459602140,20.11539,17.64134,16.55293,16.14575,15.90951,STAR
1237648673996472670,20.63764,19.01126,18.298,18.02218,17.95398,STAR
1237648704604669105,20.18107,20.20686,20.41653,20.6426,21.05353,STAR
1237648704067928213,18.89894,17.83511,17.46925,17.32021,17.26144,STAR
1237648673459472458,25.39368,24.65566,22.90193,20.29045,18.6057,STAR
1237655549669474337,19.64273,17.14877,15.96236,15.53863,15.30203,STAR
1237648704604602912,19.31131,18.15372,17.72018,17.55169,17.48842,STAR
1237648673996341626,19.4201,18.36756,18.21859,18.20171,18.22385,STAR
1237651226782924949,17.14846,16.03709,16.12589,16.22898,16.31623,STAR
1237651226782925000,18.89494,17.79626,17.31112,17.10318,17.01387,STAR
1237659895636361499,15.47174,13.8211,12.86387,12.64813,13.33212,STAR
1237656528918937871,21.42988,18.65105,17.30004,16.7062,16.41434,STAR
1237656528919003497,19.22427,18.19249,18.08178,18.06237,18.16438,STAR
1237651213897629792,17.17077,15.86956,15.41135,15.24883,15.18028,STAR
1237656528382197832,16.97115,16.60847,16.98527,17.24862,17.41811,STAR
1237651226782662679,19.02339,18.64789,18.81673,19.0231,19.31015,STAR
1237651213360890047,17.8122,16.56081,16.07214,15.89507,15.79599,STAR
1237651226782662952,19.72332,19.27953,19.14238,19.1412,19.26471,STAR
1237651226782597442,19.25513,18.0719,17.77543,17.65054,17.60685,STAR
1237656528382394541,19.50519,18.57041,18.26558,18.18301,18.14015,STAR
1237656528382197863,18.76988,17.79659,17.65981,17.63661,17.69024,STAR
1237651297650278445,21.94462,19.44144,18.28801,17.79712,17.58014,STAR
1237651297650212927,17.79481,16.64289,16.26284,16.10409,16.07604,STAR
1237659895636034072,20.27703,20.31355,20.51129,20.8189,20.73889,STAR
1237656528919134253,24.63468,19.46976,16.38054,16.40666,22.8269,STAR
1237659895636033661,18.13405,17.00112,16.9368,16.94677,17.0078,STAR
1237651298187214928,16.7403,15.63418,15.47599,15.45888,15.50708,STAR
1237651298187149616,22.6529,21.09322,19.65583,18.33898,17.59164,STAR
1237656529992679937,23.89118,20.18676,18.62932,17.90944,17.49339,STAR
1237656568120213765,19.3909,18.31633,18.2036,18.23146,18.30087,STAR
1237663542609510701,19.86288,18.67989,18.5469,18.48655,18.47963,STAR
1237656567583277473,23.38996,22.22843,20.51515,18.58974,17.46433,STAR
1237678881544536387,20.76645,19.81904,19.36819,19.18954,19.14529,STAR
1237656567046209899,20.45291,19.3532,19.17526,19.11799,19.14546,STAR
1237663542609379699,22.52292,20.4587,19.21121,18.71892,18.39954,STAR
1237656568119951635,19.39523,19.38799,19.61902,19.84811,20.07923,STAR
1237656567046079383,25.28304,21.94227,20.49424,19.19398,18.47517,STAR
1237656567582949658,21.2505,19.83941,19.28587,19.05193,18.93572,STAR
1237663542609248642,22.23267,20.51571,19.04351,18.21091,17.72853,STAR
1237656568119885860,24.34438,21.15556,19.6397,18.7252,18.33291,STAR
1237663542609248538,20.40821,19.23417,19.23573,19.23245,19.22142,STAR
1237656567045947431,17.83184,16.62673,16.77466,16.879,16.94925,STAR
1237656567045947920,21.64488,20.19678,19.43455,19.11647,18.95737,STAR
1237657189818237246,20.93156,18.20267,16.89458,16.36361,16.05744,STAR
1237663542609183043,24.8257,22.14904,20.60737,18.99945,18.14747,STAR
1237656568119820457,22.86096,19.84784,18.72763,18.32932,18.16941,STAR
1237656568119755141,24.56786,22.13342,20.63255,19.20584,18.53447,STAR
1237656567582818362,16.49785,15.26293,15.24088,15.27186,15.34282,STAR
1237656567583342616,16.92042,15.65869,15.34948,15.26561,15.27575,STAR
1237656567046472021,19.9393,19.92236,20.09104,20.24931,20.33847,STAR
1237663542609445710,23.7132,21.33676,20.28971,19.83885,19.75543,STAR
1237663543146381555,21.70915,18.89587,17.51879,16.58894,16.11493,STAR
1237678617405161798,20.29768,17.90774,16.93595,16.58455,16.38326,STAR
1237678595930325264,21.3556,18.57695,17.27475,16.75663,16.42092,STAR
1237678617405096508,20.90725,20.52173,20.71113,20.86783,21.10983,STAR
1237663479257629222,20.38718,19.65089,18.82938,17.91931,17.37061,STAR
1237678595930391124,20.06316,20.14892,20.40702,20.72331,21.13782,STAR
1237678617405161615,18.37786,17.18434,17.01432,16.94947,16.8956,STAR
1237663479257760121,20.54508,19.38355,18.91728,18.69467,18.60172,STAR
1237663479257694398,17.60307,16.64293,16.48578,16.45094,16.4639,STAR
1237663543683318070,21.78113,19.61031,18.42975,18.00646,17.76912,STAR
1237663479794696291,18.92042,17.77087,17.65928,17.68203,17.73602,STAR
1237678617405358264,18.72332,17.52258,17.01284,16.73269,16.64332,STAR
1237678595930587161,21.75955,20.72931,20.12014,19.93352,19.97706,STAR
1237678595930456298,21.53648,18.41203,16.89925,15.76946,15.111,STAR
1237663544220451233,25.59743,22.16711,20.49781,19.03836,18.22978,STAR
1237678617405423641,22.90339,20.5796,19.23699,18.56732,18.22642,STAR
1237663544220385297,24.52834,21.53665,19.63982,18.56199,17.92778,STAR
1237663544220385672,19.73175,19.52237,19.72994,19.59513,19.18115,STAR
1237678617405358406,20.10476,19.18512,19.01647,18.88976,18.92436,STAR
1237663479794827514,20.71182,20.28496,20.5206,20.75616,21.20427,STAR
1237663479794827485,22.66056,20.081,19.03489,18.63006,18.42997,STAR
1237663544220254552,20.92896,18.59203,17.54872,17.1587,16.93405,STAR
1237663543149920452,20.49161,19.54091,19.14398,19.01971,19.00778,STAR
1237656567586488680,20.36461,19.4684,19.1165,18.98255,18.94771,STAR
1237663479260905897,21.41705,20.50936,20.07897,19.00311,18.24763,STAR
1237663478723969709,22.49454,22.13694,21.6419,21.57527,21.39821,STAR
1237663478723969246,16.6536,15.53313,15.3076,15.24951,15.25522,STAR
1237663543149395997,17.6941,16.40024,16.4022,16.45089,16.34307,STAR
1237663478724165957,18.20891,16.92064,16.99266,17.03615,17.02213,STAR
1237663544223400208,20.72851,18.77769,17.97699,17.67482,17.57555,STAR
1237663543686464175,23.22738,21.51597,19.9425,18.82478,18.21125,STAR
1237663543686463563,23.7517,22.39997,20.55541,18.54488,17.46546,STAR
1237678617408569735,23.29388,21.44659,19.97601,18.73042,18.06051,STAR
1237663544223531291,21.54124,20.07782,19.34565,19.0692,18.95241,STAR
1237663543149592743,17.45584,16.27366,16.16296,16.15538,16.18224,STAR
1237663480334975335,23.56421,20.91087,19.32407,18.24389,17.6167,STAR
1237663543686594883,19.90615,18.72764,18.65169,18.61468,18.63331,STAR
1237654604246417739,24.56522,23.16866,21.01423,19.09577,18.06617,STAR
1237654599951581257,21.13979,25.11438,24.80204,24.3618,17.15525,STAR
1237653665794425022,19.549,18.49418,18.11251,18.00498,17.95392,STAR
1237651753995862170,19.02201,18.98588,19.37888,19.59725,19.89288,STAR
1237654599951778005,20.66214,20.49628,20.59516,20.78338,20.83975,STAR
1237653665794621662,21.31574,18.65811,17.47044,17.06211,16.83257,STAR
1237653665794621524,19.17954,18.00768,17.93582,17.95037,18.01299,STAR
1237651754533060773,19.94527,17.77052,16.106,16.43386,16.05256,STAR
1237654599951777903,19.37575,18.89164,18.86797,18.31302,17.84468,STAR
1237653664720879906,20.5483,19.35109,18.98348,18.87335,18.83822,STAR
1237653665794883849,22.82729,20.55856,19.20695,18.45606,17.98148,STAR
1237651754533322775,17.35809,16.24474,15.85808,15.73689,15.70803,STAR
1237653665794949317,20.46352,20.24563,20.55817,20.7197,21.85752,STAR
1237653665257882298,24.88665,23.12367,21.37817,19.37305,18.26888,STAR
1237653665257881814,20.36977,19.054,18.59802,18.71005,18.37234,STAR
1237651539238912286,26.22876,22.51143,20.90733,19.08721,18.01266,STAR
1237651540312981532,16.96748,15.82622,15.46813,15.33537,15.30306,STAR
1237651539775848967,24.47255,22.58865,21.17953,19.22115,18.15308,STAR
1237651539775848654,20.33764,20.11525,20.10682,20.1848,20.3973,STAR
1237651539776241780,22.45214,20.00793,18.23037,17.59953,16.93452,STAR
1237651274038313160,26.09178,21.41697,19.92631,17.98662,16.9654,STAR
1237651539775979659,19.94722,17.75172,16.81744,16.46295,16.57973,STAR
1237651273500983335,17.64205,16.65395,16.37228,16.27537,16.2591,STAR
1237651273501049032,19.59893,19.1826,19.25962,19.31454,19.55846,STAR
1237651273501049045,20.60014,19.50842,19.16577,19.01973,19.01314,STAR
1237651539775848590,17.65553,16.35445,16.27036,16.27693,16.27712,STAR
1237651272968306891,21.42271,20.27147,19.79934,19.67876,19.55075,STAR
1237651271894302868,19.3423,19.60336,20.03438,20.37434,20.99184,STAR
1237651538706169933,17.01764,16.07539,15.7961,15.68666,15.68433,STAR
1237651538706038788,18.69888,17.57316,17.17817,17.02322,16.9537,STAR
1237651273504915523,18.81947,17.80171,17.46588,17.32499,17.26844,STAR
1237651540317176038,23.42175,21.0519,19.3961,18.35078,17.79795,STAR
1237651274042179670,19.71837,19.22254,19.38882,19.50828,19.70672,STAR
1237651540316782946,23.01233,21.75896,20.58668,20.16536,20.27945,STAR
1237651540317307111,19.53572,18.1869,17.7118,17.54108,17.44929,STAR
1237651274042441752,17.71543,16.69438,16.36764,16.23279,16.16442,STAR
1237651273505243149,17.0564,15.80131,15.67267,15.70677,15.78146,STAR
1237651274042114238,23.68407,21.78078,20.20641,17.95228,16.77445,STAR
